Symbol,Sector,,,,,
KONNDOR,Paper Products,,,,,
GUJINV,Diversified Financials,,,,,
CBAZAAR,Textiles,,,,,
RCIIND,Metals - Copper,,,,,
UNRYLMA,Packaged Foods & Meats,,,,,
KUMPFIN,Diversified Financials,,,,,
TULASEEBIOE,Renewable Energy,,,,,
MONIND,Metals - Diversified,,,,,
NETPIX,Online Services,,,,,
ELEFLOR,Agro Products,,,,,
SHANTAI,Textiles,,,,,
SALSAIN,Investment Banking & Brokerage,,,,,
PADALPO,Plastic Products,,,,,
PHOTOQUP,Electronic Equipments,,,,,
DHENUBUILD,Commodities Trading,,,,,
OMEAG,Agro Products,,,,,
PASUFIN,Diversified Financials,,,,,
ISFL,Specialized Finance,,,,,
SANCF,Investment Banking & Brokerage,,,,,
ESHAMEDIA,Advertising,,,,,
HANSUGAR,Sugar,,,,,
UNIOFFICE,Industrial Machinery,,,,,
AIHL,Textiles,,,,,
LAHL,Real Estate,,,,,
GTNTEX,Textiles,,,,,
OONE,IT Services & Consulting,,,,,
MAGENTA,Cables,,,,,
SETUINFRA,Construction & Engineering,,,,,
PANKAJPO,Packaging,,,,,
SKILVEN,Real Estate,,,,,
HINDBIO,Biotechnology,,,,,
TRIVENIENT,Commodities Trading,,,,,
UNJHAFOR,FMCG - Personal Products,,,,,
CHCL,Pharmaceuticals,,,,,
FALCONTECH,Construction & Engineering,,,,,
HIKLASS,Investment Banking & Brokerage,,,,,
JAYIND,Textiles,,,,,
JETMALL,FMCG - Foods,,,,,
ORTINGLOBE,Pharmaceuticals,,,,,
MOUNT,,,,,,
GALLOPENT,Real Estate,,,,,
SAENTER,Electronic Equipments,,,,,
HDFCGROWTH,Equity,,,,,
HARIAEXPO,Commodities Trading,,,,,
WITS,IT Services & Consulting,,,,,
LONTE,Tea & Coffee,,,,,
EMAINDIA,Auto Parts,,,,,
SCAGRO,Agro Products,,,,,
RITEZONE,Construction & Engineering,,,,,
SABAR,Packaging,,,,,
STDSHOE,Commodity Chemicals,,,,,
PARMSILK,Textiles,,,,,
SIROHIA,Fertilizers & Agro Chemicals,,,,,
GANHOLD,Investment Banking & Brokerage,,,,,
NEXUSSURGL,Pharmaceuticals,,,,,
VIKALPS,Investment Banking & Brokerage,,,,,
SUPERTEX,Textiles,,,,,
ADLINE,Pharmaceuticals,,,,,
OTCO,IT Services & Consulting,,,,,
RGF,Diversified Financials,,,,,
SOMAPPR,Paper Products,,,,,
OCTAWARE,Software Services,,,,,
RGIL,Commodities Trading,,,,,
PREMSYN,Textiles,,,,,
BCLENTERPR,Diversified Financials,,,,,
NOUVEAU,Conglomerates,,,,,
BLOOM,Wood Products,,,,,
AFEL,Investment Banking & Brokerage,,,,,
UTLINDS,Iron & Steel,,,,,
VCU,Electronic Equipments,,,,,
BHATEXT,Textiles,,,,,
GCMCAPI,Investment Banking & Brokerage,,,,,
MYSTICELE,Electronic Equipments,,,,,
SHAKTIPR,Publishing,,,,,
ALPSINDUS,Textiles,,,,,
JJFINCOR,Diversified Financials,,,,,
MINAXI,Textiles,,,,,
CHADPAP,Paper Products,,,,,
DLCL,Hospitals & Diagnostic Centres,,,,,
ECSTSTL,Iron & Steel,,,,,
OLYOI,Paper Products,,,,,
DATIWARE,Shipbuilding,,,,,
MPCOSEMB,IT Services & Consulting,,,,,
SIIL,Technology Hardware,,,,,
TNSTLTU,Building Products - Pipes,,,,,
HITTCO,Industrial Machinery,,,,,
TPROJECT,Investment Banking & Brokerage,,,,,
LYONSCO,Diversified Financials,,,,,
QUANTDIA,Construction & Engineering,,,,,
PRISMMEDI,Agro Products,,,,,
SEVENHILL,Diversified Financials,,,,,
SHAMROIN,Pharmaceuticals,,,,,
SHASHANK,Textiles,,,,,
TASHIND,Diversified Financials,,,,,
HDFCNEXT50,Equity,,,,,
BISIL,Plastic Products,,,,,
PIONAGR,Packaged Foods & Meats,,,,,
CJGEL,Specialty Chemicals,,,,,
VIVANZA,Pharmaceuticals,,,,,
EUROLED,Apparel & Accessories,,,,,
AMS,,,,,,
SUPERBAK,Packaged Foods & Meats,,,,,
PANAFIC,Diversified Financials,,,,,
PARKERAC,Oil & Gas - Storage & Transportation,,,,,
EKENNIS,IT Services & Consulting,,,,,
HASTIFIN,Consumer Finance,,,,,
AGIOPAPER,Paper Products,,,,,
MATHEWE,Specialized Finance,,,,,
UTISXN50,Equity,,,,,
HARIAAPL,Textiles,,,,,
DEVINE,Commodities Trading,,,,,
SYMBIOX,Textiles,,,,,
EUREKAI,Textiles,,,,,
LOOKS,Health Care Equipment & Supplies,,,,,
NORTHLINK,Construction & Engineering,,,,,
SW1,Consumer Finance,,,,,
ZDHJERK,Hospitals & Diagnostic Centres,,,,,
SURFI,Packaged Foods & Meats,,,,,
PANIDPR,Investment Banking & Brokerage,,,,,
PROGREXV,Packaged Foods & Meats,,,,,
SAICOM,Diversified Financials,,,,,
SBL,Packaged Foods & Meats,,,,,
SHAHFOOD,Packaged Foods & Meats,,,,,
KINETRU,Investment Banking & Brokerage,,,,,
MAYURFL,Building Products - Granite,,,,,
GOLCA,Textiles,,,,,
SUNCITYSY,Textiles,,,,,
IYKOTHITE,Industrial Machinery,,,,,
ENTRINT,Textiles,,,,,
TRINITYLEA,Business Support Services,,,,,
AVIVA,Building Products - Glass,,,,,
KRISHNACAP,Investment Banking & Brokerage,,,,,
RAMGOPOLY,Commodities Trading,,,,,
ACCORD,Telecom Services,,,,,
NUTECGLOB,Textiles,,,,,
AXISILVER,Equity,,,,,
VISIONCINE,Movies & TV Serials,,,,,
VARDHMAN,Construction & Engineering,,,,,
FRASER,Building Products - Others,,,,,
GCONNECT,Specialized Finance,,,,,
CLFL,Diversified Financials,,,,,
AGARWAL,Building Products - Others,,,,,
FLORACORP,Consumer Finance,,,,,
NIKKIGL,Diversified Financials,,,,,
SUNRETAIL,Agro Products,,,,,
AMARNATH,Investment Banking & Brokerage,,,,,
NEELKAN,Building Products - Granite,,,,,
CTLLAB,Health Care Equipment & Supplies,,,,,
SWAGTAM,Real Estate,,,,,
CHMBBRW,Alcoholic Beverages,,,,,
FILME,Movies & TV Serials,,,,,
LONGSPUR,Labs & Life Sciences Services,,,,,
KCL,Commodities Trading,,,,,
PEETISEC,Textiles,,,,,
TRANWAY21,Software Services,,,,,
WOODSVILA,"Hotels, Resorts & Cruise Lines",,,,,
PUROHITCON,Construction & Engineering,,,,,
MUKTA,Commodities Trading,,,,,
PADMAIND,Diversified Chemicals,,,,,
EXPLICITFIN,Investment Banking & Brokerage,,,,,
NAKSH,"Precious Metals, Jewellery & Watches",,,,,
FUTURSEC,Investment Banking & Brokerage,,,,,
RACONTEUR,Mining - Diversified,,,,,
DELTA,Textiles,,,,,
TIRTPLS,Building Products - Others,,,,,
SPACEINCUBA,IT Services & Consulting,,,,,
GALADAFIN,Investment Banking & Brokerage,,,,,
ORTEL,Cable & D2H,,,,,
MILEFUR,Business Support Services,,,,,
CAPRICORN,IT Services & Consulting,,,,,
VKJINFRA,Construction & Engineering,,,,,
KZLFIN,Consumer Finance,,,,,
CLIOINFO,Consumer Finance,,,,,
KGES,Education Services,,,,,
AARCON,Real Estate,,,,,
AMJUMBO,Packaging,,,,,
BRIGHT,Industrial Machinery,,,,,
ZKHANDEN,Packaged Foods & Meats,,,,,
APIL,Commodities Trading,,,,,
ARAVALIS,Investment Banking & Brokerage,,,,,
SCC,Specialized Finance,,,,,
ALFL,Specialized Finance,,,,,
SILVERPRL,"Hotels, Resorts & Cruise Lines",,,,,
BRIJLEAS,Investment Banking & Brokerage,,,,,
AMBIT,Real Estate,,,,,
SIDDHA,Investment Banking & Brokerage,,,,,
VXLINSTR,Technology Hardware,,,,,
BIJHANS,Pharmaceuticals,,,,,
VISIONCO,Movies & TV Serials,,,,,
DIAMANT,Construction & Engineering,,,,,
SEATV,TV Channels & Broadcasters,,,,,
SPSL,Real Estate,,,,,
AMITINT,Commodities Trading,,,,,
ATHARVENT,Commodities Trading,,,,,
HDFCMOMENT,Equity,,,,,
SABEVENTS,Publishing,,,,,
RAGHUNAT,Real Estate,,,,,
STANPACK,Packaging,,,,,
SIPTL,Real Estate,,,,,
SASHWAT,Software Services,,,,,
EPSOMPRO,Real Estate,,,,,
PROMACT,Plastic Products,,,,,
PMTELELIN,Commodities Trading,,,,,
PADMALAYAT,Movies & TV Serials,,,,,
ONTIC,Specialized Finance,,,,,
GOYALASS,Specialized Finance,,,,,
SUUMAYA,Diversified Chemicals,,,,,
SWORDEDGE,Business Support Services,,,,,
VIRGOGLOB,IT Services & Consulting,,,,,
CITIPOR,Diversified Financials,,,,,
MPAGI,Fertilizers & Agro Chemicals,,,,,
INTCAPL,Diversified Financials,,,,,
AVI,Commodities Trading,,,,,
PRIYALT,IT Services & Consulting,,,,,
AANANDALAK,Textiles,,,,,
GANGAPHARM,Pharmaceuticals,,,,,
JAINCO,Consumer Finance,,,,,
SAILANI,Tour & Travel Services,,,,,
STRAEXPO,Paper Products,,,,,
SECURCRED,Employment Services,,,,,
GRANDMA,Commodities Trading,,,,,
WILLIMFI,Specialized Finance,,,,,
HANMAN,Wellness Services,,,,,
SARTHAKGL,Investment Banking & Brokerage,,,,,
IDM,IT Services & Consulting,,,,,
SYTIXSE,Diversified Financials,,,,,
ARYAN,Investment Banking & Brokerage,,,,,
INFRAIETF,Equity,,,,,
SRIRAM,Electrical Components & Equipments,,,,,
KOBO,Pharmaceuticals,,,,,
RICHUNV,Diversified Financials,,,,,
GRATEXI,Commodities Trading,,,,,
RAMASIGNS,Stationery,,,,,
NATURO,FMCG - Foods,,,,,
POLYMAC,Plastic Products,,,,,
LEXORAA,"Precious Metals, Jewellery & Watches",,,,,
POLYTEX,Diversified Financials,,,,,
HITKITGLO,FMCG - Foods,,,,,
MOVALUE,Equity,,,,,
ASHRAM,Retail - Online,,,,,
MOMENTUM,Equity,,,,,
RCCEMEN,Cement,,,,,
CONTICON,Electrical Components & Equipments,,,,,
WWALUM,Commodities Trading,,,,,
NNTL,IT Services & Consulting,,,,,
ASYL,Commodity Chemicals,,,,,
ATHCON,Real Estate,,,,,
UNISHIRE,Real Estate,,,,,
FIRSTFIN,IT Services & Consulting,,,,,
SHYAMACOMP,IT Services & Consulting,,,,,
SIDDHEGA,Investment Banking & Brokerage,,,,,
KUBERJI,Specialty Chemicals,,,,,
GOLKONDA,Metals - Aluminium,,,,,
SGNTE,Electrical Components & Equipments,,,,,
SHAQUAK,Movies & TV Serials,,,,,
PRIMECAPM,Diversified Financials,,,,,
MAFIA,Apparel & Accessories,,,,,
KARANWO,Real Estate,,,,,
PITHP,Plastic Products,,,,,
INTETHR,Commodity Chemicals,,,,,
CINDRELL,Diversified Financials,,,,,
NIHARINF,IT Services & Consulting,,,,,
MOQUALITY,Equity,,,,,
MLINDLTD,Agro Products,,,,,
MOHEALTH,Equity,,,,,
BRAWN,Pharmaceuticals,,,,,
TFSL,Diversified Financials,,,,,
CHDCHEM,Commodities Trading,,,,,
HDFCLOWVOL,Equity,,,,,
DWL,Pharmaceuticals,,,,,
ASHAI,Investment Banking & Brokerage,,,,,
DECPO,Plastic Products,,,,,
PRADIP,Textiles,,,,,
CORNE,Paper Products,,,,,
GRAVITY,Textiles,,,,,
GARODCH,Commodity Chemicals,,,,,
PENTAGOLD,"Precious Metals, Jewellery & Watches",,,,,
SUNGOLD,Diversified Financials,,,,,
FABINO,Pharmaceuticals,,,,,
ADVIKLA,Pharmaceuticals,,,,,
JAYBHCR,Specialized Finance,,,,,
VINTAGES,Consumer Finance,,,,,
SIPL,Construction & Engineering,,,,,
MFSINTRCRP,Iron & Steel,,,,,
HEERAISP,Iron & Steel,,,,,
MNC,Equity,,,,,
SIMPLXPAP,Paper Products,,,,,
WAGEND,Specialized Finance,,,,,
ASIACAP,Investment Banking & Brokerage,,,,,
CONS,Equity,,,,,
MODWOOL,Textiles,,,,,
VOLLF,Specialized Finance,,,,,
PRSNTIN,Textiles,,,,,
LAKPRE,Industrial Machinery,,,,,
BPCAP,Investment Banking & Brokerage,,,,,
NIFTYQLITY,Equity,,,,,
AMERISE,Wood Products,,,,,
JOINTECAED,Software Services,,,,,
SDC,Rail,,,,,
QUINTEGRA,Software Services,,,,,
ADITYA,Iron & Steel,,,,,
FFPL,Metals - Coke,,,,,
KLGCAP,Diversified Financials,,,,,
JSHL,Retail - Online,,,,,
BOSTONBIO,Investment Banking & Brokerage,,,,,
ZMULTIPU,Specialized Finance,,,,,
CMICABLES,Cables,,,,,
UNITEDTE,Textiles,,,,,
SUJANAUNI,Iron & Steel,,,,,
PUSHPREALM,Real Estate,,,,,
PSITINFRA,Technology Hardware,,,,,
TRICOMFRU,Agro Products,,,,,
OLPCL,Paper Products,,,,,
DHARFIN,Diversified Financials,,,,,
AADIIND,Stationery,,,,,
AMANAYA,"Precious Metals, Jewellery & Watches",,,,,
IISL,Construction & Engineering,,,,,
TRIOMERC,Commodities Trading,,,,,
LEADFIN,Diversified Financials,,,,,
SWADHATURE,,,,,,
TIAANC,Pharmaceuticals,,,,,
OMNIAX,Software Services,,,,,
INDLMETER,Heavy Electrical Equipments,,,,,
BEEYU,Tea & Coffee,,,,,
KCSL,Logistics,,,,,
BGLOBAL,IT Services & Consulting,,,,,
OMNIPOTENT,Building Products - Ceramics,,,,,
UNIVARTS,Movies & TV Serials,,,,,
EKAMLEA,Investment Banking & Brokerage,,,,,
SURBHIN,Textiles,,,,,
UNITINT,Commodities Trading,,,,,
ASHOKRE,Oil & Gas - Refining & Marketing,,,,,
SANCO,Building Products - Pipes,,,,,
CRIMSON,Iron & Steel,,,,,
SUPERIOR,Specialized Finance,,,,,
VALLABHSQ,Building Products - Pipes,,,,,
SOURCEIND,Textiles,,,,,
INNOCORP,Plastic Products,,,,,
KRIFILIND,Plastic Products,,,,,
SIKOZY,Real Estate,,,,,
SKSTEXTILE,Textiles,,,,,
INCON,Industrial Machinery,,,,,
KENFIN,Diversified Financials,,,,,
CISTRO,Telecom Services,,,,,
MAHALXSE,Iron & Steel,,,,,
ELANGO,Power Infrastructure,,,,,
STURDY,Agricultural & Farm Machinery,,,,,
MAHAVEER,IT Services & Consulting,,,,,
MHSGRMS,Tour & Travel Services,,,,,
KIRANSY-B,Textiles,,,,,
PATIDAR,Real Estate,,,,,
SHIVA,Investment Banking & Brokerage,,,,,
GOLDCOINHF,Packaged Foods & Meats,,,,,
NATHUEC,Ports,,,,,
SUNRAJDI,"Precious Metals, Jewellery & Watches",,,,,
ABHIINFRA,Construction & Engineering,,,,,
KALPACOMME,Textiles,,,,,
RAJVIR,Textiles,,,,,
PEOPLIN,Diversified Financials,,,,,
KANUNGO,Labs & Life Sciences Services,,,,,
ADJIA,Animation,,,,,
KHYATI,Software Services,,,,,
TSPIRITUAL,Commodities Trading,,,,,
RCL,Apparel & Accessories,,,,,
PREMCAPM,Investment Banking & Brokerage,,,,,
ASHUTPM,Paper Products,,,,,
SNIM,Textiles,,,,,
JAYATMA,Business Support Services,,,,,
GOPAIST,Iron & Steel,,,,,
CKPLEISURE,"Hotels, Resorts & Cruise Lines",,,,,
SHARIABEES,Equity,,,,,
WOMENNET,Commodities Trading,,,,,
RICHAIND,Construction & Engineering,,,,,
JAUSPOL,Packaging,,,,,
DITCO,Real Estate,,,,,
AMARSEC,Investment Banking & Brokerage,,,,,
SSINFRA,Construction & Engineering,,,,,
OMEGAIN,Software Services,,,,,
ENCODE,Packaging,,,,,
JUMBO,Packaging,,,,,
OMKAR,Textiles,,,,,
TRANSFD,FMCG - Foods,,,,,
JPTSEC,Investment Banking & Brokerage,,,,,
CITYONLINE,Cable & D2H,,,,,
BANSTEA,Tea & Coffee,,,,,
NIFTYEES,Equity,,,,,
GUJWIND,Packaging,,,,,
RAJKOTINV,Investment Banking & Brokerage,,,,,
UNQTYMI,Plastic Products,,,,,
HEMORGANIC,Pharmaceuticals,,,,,
DOLPHMED,Hospitals & Diagnostic Centres,,,,,
SHVSUIT,Textiles,,,,,
MAHANIN,Specialized Finance,,,,,
IVZINNIFTY,Equity,,,,,
THAKKERS,Real Estate,,,,,
AARSHYAM,Investment Banking & Brokerage,,,,,
ARCEEIN,Plastic Products,,,,,
ACEEDU,Education Services,,,,,
SPECTRA,Auto Parts,,,,,
BEFOUNDMOL,Business Support Services,,,,,
GCMCOMM,Investment Banking & Brokerage,,,,,
DIVOPPBEES,Equity,,,,,
SHKALYN,Investment Banking & Brokerage,,,,,
MAGNUS,Academic & Educational Services,,,,,
OSCARGLO,Apparel & Accessories,,,,,
RAJINFRA,Construction & Engineering,,,,,
SBLI,Real Estate,,,,,
PURPLE,Movies & TV Serials,,,,,
ZKOVALIN,Investment Banking & Brokerage,,,,,
RKDAGRRTL,Retail - Speciality,,,,,
DGL,Wood Products,,,,,
4THGEN,IT Services & Consulting,,,,,
VASA,Textiles,,,,,
IDFNIFTYET,Equity,,,,,
INTEGHIT,Software Services,,,,,
ZGAEKWAR,Textiles,,,,,
NOGMIND,"Precious Metals, Jewellery & Watches",,,,,
TMTIND-B1,Agro Products,,,,,
SPVGLOBAL,Investment Banking & Brokerage,,,,,
SVAINDIA,Commodities Trading,,,,,
OSWALEA,Investment Banking & Brokerage,,,,,
MADHURIND,Packaged Foods & Meats,,,,,
GTEIT,IT Services & Consulting,,,,,
GDLLEAS,Diversified Financials,,,,,
SSPNFIN,Diversified Financials,,,,,
JAIHINDPRO,Construction & Engineering,,,,,
ANANDPROJ,Construction & Engineering,,,,,
BRIPORT,Investment Banking & Brokerage,,,,,
ZHINUDYP,Industrial Machinery,,,,,
MOMOMENTUM,Equity,,,,,
GANGOTRI,Apparel & Accessories,,,,,
INDOCRED,Investment Banking & Brokerage,,,,,
SOFTBPO,Movies & TV Serials,,,,,
SHRENTI,Specialized Finance,,,,,
MUDRA,Diversified Financials,,,,,
REVAORG,Movies & TV Serials,,,,,
CHARMS,Consumer Finance,,,,,
SAGARSYST,Software Services,,,,,
POWERFUL,Power Transmission & Distribution,,,,,
TECHCON,Business Support Services,,,,,
SILVERO,Construction & Engineering,,,,,
HARCR,Auto Parts,,,,,
EBANK,Equity,,,,,
SYBLY,Textiles,,,,,
GEETANJ,Consumer Finance,,,,,
SHIKHAR,Diversified Financials,,,,,
CESL,IT Services & Consulting,,,,,
CURAA,Software Services,,,,,
RAYLA,Pharmaceuticals,,,,,
ZSHERAPR,Real Estate,,,,,
VALLEY,Conglomerates,,,,,
ZSARVAMA,Commodities Trading,,,,,
ZHEMHOLD,Investment Banking & Brokerage,,,,,
BARONINF,Software Services,,,,,
UNIWSEC,Commodities Trading,,,,,
RAJVI,Logistics,,,,,
ZSANMCOM,Commodities Trading,,,,,
HCLTD,Commodities Trading,,,,,
SIGNGCL,Wood Products,,,,,
ANSHNCO,Aerospace & Defense Equipments,,,,,
SHAHCON,Construction & Engineering,,,,,
INRADIA,Auto Parts,,,,,
ZSPEEDCO,Diversified Chemicals,,,,,
ZGOLDINV,Investment Banking & Brokerage,,,,,
KEDIACN,Business Support Services,,,,,
MASCH,"Precious Metals, Jewellery & Watches",,,,,
AYOME,Health Care Equipment & Supplies,,,,,
KSHITIJ,,,,,,
MOM30IETF,Equity,,,,,
MAGANTR,Investment Banking & Brokerage,,,,,
RIDHISYN,Real Estate,,,,,
INDSOYA,,,,,,
JPTRLES,Specialized Finance,,,,,
SUNRINV,Diversified Financials,,,,,
NIRBHAYIND,,,,,,
PROCAL,Office Services & Supplies,,,,,
ZSWASTSA,Diversified Financials,,,,,
LADIAMO,"Apparel, Accessories & Luxury Goods",,,,,
PURITY,Plastic Products,,,,,
VARUNME,Commodities Trading,,,,,
CORAGRO,Agro Products,,,,,
MELSTAR,IT Services & Consulting,,,,,
KUSUMEL,Electrical Components & Equipments,,,,,
PERVASIVE,Electrical Components & Equipments,,,,,
WMINIMT,Iron & Steel,,,,,
MRUTR,Diversified Financials,,,,,
UNIJOLL,Investment Banking & Brokerage,,,,,
ZHINDHSG,Business Support Services,,,,,
TRANOCE,,,,,,
COVIDH,Software Services,,,,,
ZSOUTGAS,Gas Distribution,,,,,
ANTARIKSH,Real Estate,,,,,
BENGALS,Iron & Steel,,,,,
WHITHAL,,,,,,
EBBETF0425,Debt,,,,,
EBBETF0431,Debt,,,,,
HDFCNIFBAN,Equity,,,,,
MIDCAPIETF,Equity,,,,,
ALPL30IETF,Equity,,,,,
PVTBANIETF,Equity,,,,,
BANKIETF,Equity,,,,,
BSE500IETF,Equity,,,,,
ITIETF,Equity,,,,,
INDOKEM,Specialty Chemicals,,,,,
NEXT50,Equity,,,,,
LICNETFN50,Equity,,,,,
NETF,Equity,,,,,
NV20,Equity,,,,,
LICNFNHGP,Equity,,,,,
NPBET,Equity,,,,,
UTINIFTETF,Equity,,,,,
IDFSENSEXE,Equity,,,,,
ALTIUSINVIT,Telecom Infrastructure,,,,,
SETFSN50,Equity,,,,,
SETFBSE100,Equity,,,,,
SENSEXBEES,Equity,,,,,
SBISENSEX,Equity,,,,,
MOGSEC,Debt,,,,,
ESG,Equity,,,,,
AXISBNKETF,Equity,,,,,
SDL24BEES,Debt,,,,,
SBIETFPB,Equity,,,,,
SBIETFIT,Equity,,,,,
BHALCHANDR,Textiles,,,,,
EDL,,,,,,
GIRDSGA,,,,,,
MMNL,Business Support Services,,,,,
SHILPI,,,,,,
TULSYAN,Iron & Steel,,,,,
SUPERNOVA,,,,,,
WEBSL,,,,,,
HASJUICE,,,,,,
LEGACY,,,,,,
PBFL,Movies & TV Serials,,,,,
SRGFFL,Consumer Finance,,,,,
DEKSON,,,,,,
GSL,,,,,,
ABHIJIT,Investment Banking & Brokerage,,,,,
PSAL,,,,,,
KKIL,,,,,,
RGCORP,Real Estate,,,,,
VINVANI,Investment Banking & Brokerage,,,,,
SHARPINV,,,,,,
SHIVKAMAL,Diversified Financials,,,,,
ZJEETMAC,Industrial Machinery,,,,,
VSDCONF,Real Estate,,,,,
VARDHANCFL,Specialized Finance,,,,,
SUERYAAKNI,Textiles,,,,,
FILTRON,,,,,,
SHIKHARLETR,Specialized Finance,,,,,
TFLL,Specialized Finance,,,,,
RAIDEEPIND,Textiles,,,,,
TVOLCON,Construction & Engineering,,,,,
UFMINDL,,,,,,
MIDPOLY,Plastic Products,,,,,
ALNATRD,Tea & Coffee,,,,,
HEALINV,Specialized Finance,,,,,
JYOTIN,Asset Management & Custody Banks,,,,,
SHYAM,Diversified Financials,,,,,
OXFORDIN,Textiles,,,,,
VIVIDIND,,,,,,
TTLEL,,,,,,
JUMBFNL,Investment Banking & Brokerage,,,,,
PUNCTRD,,,,,,
MULTIIN,Investment Banking & Brokerage,,,,,
CLENON,Cables,,,,,
HVL,,,,,,
MEENST,Specialized Finance,,,,,
TERRAREAL,Real Estate,,,,,
TWIROST,,,,,,
ZNIVITRD,Investment Banking & Brokerage,,,,,
TERRAFORM,Real Estate,,,,,
BAJGLOB,Consumer Finance,,,,,
MICROSE,Investment Banking & Brokerage,,,,,
NEWMKTADV,IT Services & Consulting,,,,,
ASUTENT,Investment Banking & Brokerage,,,,,
AVONMERC,Specialized Finance,,,,,
BENTCOM,,,,,,
KAJALSY,Investment Banking & Brokerage,,,,,
OSEASPR,Electrical Components & Equipments,,,,,
CHASBRT,,,,,,
ZMANSOON,,,,,,
ISHWATR,Specialized Finance,,,,,
TRIPR,Pharmaceuticals,,,,,
ZNILKENG,Diversified Financials,,,,,
DEVITRD,,,,,,
ZSATYASL,Investment Banking & Brokerage,,,,,
CLASELE,Electrical Components & Equipments,,,,,
PETPLST,Plastic Products,,,,,
JOLYPLS,Plastic Products,,,,,
IGLFXPL-B,Commodity Chemicals,,,,,
OSEINTRUST,Construction & Engineering,,,,,
AIRTELPP,Telecom Services,,,,,
HDFCSML250,Equity,,,,,
NIFMID150,Equity,,,,,
COMMOIETF,Equity,,,,,
AXSENSEX,Equity,,,,,
GSEC10IETF,Debt,,,,,
HDFCBSE500,Equity,,,,,
GOLDETF,Gold,,,,,
SILVRETF,Equity,,,,,
HIGHWAYS,Construction & Engineering,,,,,
SILVER1,Equity,,,,,
ANZEN,Power Transmission & Distribution,,,,,
GSEC10YEAR,Debt,,,,,
SILVERETF,Equity,,,,,
AUTOPRD,Auto Parts,,,,,
SMCREDT,,,,,,
PSUBNKIETF,Equity,,,,,
LOWVOL,Equity,,,,,
BANKETFADD,Equity,,,,,
HDFCMID150,Equity,,,,,
LIQUID1,Debt,,,,,
BANKETF,Equity,,,,,
FINIETF,Equity,,,,,
SENSEXADD,Equity,,,,,
MIT,,,,,,
EBBETF0433,Equity,,,,,
ITETFADD,Equity,,,,,
IRBIT,Roads,,,,,
ABSLLIQUID,Equity,,,,,
DIGIFIBRE,,,,,,
PSUBANKADD,Equity,,,,,
LIQUID,Debt,,,,,
MONIFTY500,Equity,,,,,
NAVINIFTY,Equity,,,,,
GOLDETFADD,Gold,,,,,
PVTBANKADD,Equity,,,,,
HDFCLIQUID,Debt,,,,,
QUAL30IETF,Equity,,,,,
SENSEXETF,Equity,,,,,
NDRINVIT,Logistics,,,,,
INDUSINVIT,Power Infrastructure,,,,,
ALPHAETF,Equity,,,,,
SKIPPERPP,,,,,,
GOLDCASE,Gold,,,,,
SOLARAPP1,,,,,,
ABSLPSE,Equity,,,,,
ABGSEC,Equity,,,,,
EGOLD,Gold,,,,,
NIF10GETF,Debt,,,,,
HEALTHADD,Equity,,,,,
MOREALTY,Equity,,,,,
SEITINVIT,Power Infrastructure,,,,,
YARNPP,,,,,,
BBNPNBETF,Equity,,,,,
NXT-INFRA,Roads,,,,,
MIDSMALL,Equity,,,,,
BANKBETF,Equity,,,,,
NIF5GETF,Debt,,,,,
ZARDIINV,Specialized Finance,,,,,
HDFCPSUBK,Equity,,,,,
LIQUIDSBI,Debt,,,,,
BBNPPGOLD,Gold,,,,,
MOSMALL250,Equity,,,,,
MID150CASE,Equity,,,,,
LIQUIDSHRI,Debt,,,,,
TATSILV,Equity,,,,,
LICNMID100,Equity,,,,,
GSEC10ABSL,Equity,,,,,
NIFTYBETF,Equity,,,,,
ISCITRUST,Logistics,,,,,
ITETF,Equity,,,,,
ESILVER,Equity,,,,,
TATAGOLD,Gold,,,,,
NIFITETF,Equity,,,,,
SMALLCAP,Equity,,,,,
LIQUIDCASE,Debt,,,,,
LIQUIDADD,Equity,,,,,
EVINDIA,Equity,,,,,
SBISILVER,Equity,,,,,
OILIETF,Equity,,,,,
METALIETF,Equity,,,,,
TOP100CASE,Equity,,,,,
GROWWEV,Equity,,,,,
SBINEQWETF,Equity,,,,,
MITCONPP,Education Services,,,,,
LIQUIDBETF,Debt,,,,,
MULTICAP,Equity,,,,,
MODEFENCE,Equity,,,,,
LIQUIDPLUS,Debt,,,,,
GROWWLIQID,Debt,,,,,
BANKPSU,Equity,,,,,
TOP10ADD,Equity,,,,,
VAL30IETF,Equity,,,,,
GROWWGOLD,Gold,,,,,
EMULTIMQ,Equity,,,,,
MOMENTUM50,Equity,,,,,
PEIL,Construction & Engineering,,,,,
CONSUMER,Equity,,,,,
GROWWDEFNC,Equity,,,,,
UPLPP1,,,,,,
ECAPINSURE,Equity,,,,,
CAPINVIT,Construction & Engineering,,,,,
METAL,Equity,,,,,
EBANKNIFTY,Equity,,,,,
NEXT30ADD,Equity,,,,,
GROWWRAIL,Equity,,,,,
UNIONGOLD,Gold,,,,,
MSCIINDIA,Equity,,,,,
GROWWN200,Equity,,,,,
CALSOFTPP,,,,,,
NIFTY100EW,Equity,,,,,
AONETOTAL,Equity,,,,,
MOCAPITAL,Equity,,,,,
GOLD360,Gold,,,,,
EQUAL200,Equity,,,,,
SELECTIPO,Equity,,,,,
CASHIETF,Equity,,,,,
AXISVALUE,Equity,,,,,
SILVERCASE,Equity,,,,,
SBIBPB,Equity,,,,,
MID150,Equity,,,,,
